uf,cod_uf,cod_munic,cod_ibge,municipio,pop2017
SE,28,07402,2807402,Tobias Barreto,52156
SE,28,07501,2807501,Tomar do Geru,13208
SE,28,07600,2807600,Umba£ba,25114
BA,29,00108,2900108,Aba°ra,9199
BA,29,00207,2900207,AbarÇ,20189
BA,29,00306,2900306,Acajutiba,15727
BA,29,00355,2900355,Adustina,17349
BA,29,00405,2900405,µgua Fria,17508
BA,29,00504,2900504,êrico Cardoso,11212
BA,29,00603,2900603,Aiquara,4725
BA,29,00702,2900702,Alagoinhas,155979
BA,29,00801,2900801,Alcobaáa,23376
BA,29,00900,2900900,Almadina,5985
BA,29,01007,2901007,Amargosa,38259
BA,29,01106,2901106,AmÇlia Rodrigues,26409
BA,29,01155,2901155,AmÇrica Dourada,16798
BA,29,01205,2901205,AnagÇ,19568
BA,29,01304,2901304,Andara°,13737
BA,29,01353,2901353,Andorinha,15490
BA,29,01403,2901403,Angical,14690
BA,29,01502,2901502,Anguera,11481
BA,29,01601,2901601,Antas,19569
BA,29,01700,2901700,Antìnio Cardoso,12208
BA,29,01809,2901809,Antìnio Gonáalves,12072
BA,29,01908,2901908,Apor†,18334
BA,29,01957,2901957,Apuarema,7730
BA,29,02005,2902005,Aracatu,13962
BA,29,02054,2902054,Araáas,12608
BA,29,02104,2902104,Araci,55935
BA,29,02203,2902203,Aramari,11703
BA,29,02252,2902252,Arataca,11661
BA,29,02302,2902302,Aratu°pe,9171
BA,29,02401,2902401,Aurelino Leal,12706
BA,29,02500,2902500,Baian¢polis,14323
BA,29,02609,2902609,Baixa Grande,21403
BA,29,02658,2902658,Banzaà,13765
BA,29,02708,2902708,Barra,54915
BA,29,02807,2902807,Barra da Estiva,22082
BA,29,02906,2902906,Barra do Choáa,34121
BA,29,03003,2903003,Barra do Mendes,14560
BA,29,03102,2903102,Barra do Rocha,6258
BA,29,03201,2903201,Barreiras,157638
BA,29,03235,2903235,Barro Alto,15217
BA,29,03276,2903276,Barrocas,16296
BA,29,03300,2903300,Barro Preto,6251
BA,29,03409,2903409,Belmonte,24013
BA,29,03508,2903508,Belo Campo,18247
BA,29,03607,2903607,Biritinga,16653
BA,29,03706,2903706,Boa Nova,14069
BA,29,03805,2903805,Boa Vista do Tupim,19502
BA,29,03904,2903904,Bom Jesus da Lapa,70618
BA,29,03953,2903953,Bom Jesus da Serra,10477
BA,29,04001,2904001,Boninal,14760
BA,29,04050,2904050,Bonito,17131
BA,29,04100,2904100,Boquira,22464
BA,29,04209,2904209,Botupor∆,10898
BA,29,04308,2904308,Brej‰es,15122
BA,29,04407,2904407,BrejolÉndia,10833
BA,29,04506,2904506,Brotas de Maca£bas,10974
BA,29,04605,2904605,Brumado,69677
BA,29,04704,2904704,Buerarema,19256
BA,29,04753,2904753,Buritirama,21786
BA,29,04803,2904803,Caatiba,7841
BA,29,04852,2904852,Cabaceiras do Paraguaáu,19312
BA,29,04902,2904902,Cachoeira,35139
BA,29,05008,2905008,CaculÇ,23817
BA,29,05107,2905107,CaÇm,10058
BA,29,05156,2905156,Caetanos,16106
BA,29,05206,2905206,CaetitÇ,52853
BA,29,05305,2905305,Cafarnaum,19006
BA,29,05404,2905404,Cairu,18224
BA,29,05503,2905503,Caldeir∆o Grande,13713
BA,29,05602,2905602,Camacan,33310
BA,29,05701,2905701,Camaáari,296893
BA,29,05800,2905800,Camamu,36644
BA,29,05909,2905909,Campo Alegre de Lourdes,30048
BA,29,06006,2906006,Campo Formoso,73448
BA,29,06105,2906105,Can†polis,10151
BA,29,06204,2906204,Canarana,26862
BA,29,06303,2906303,Canavieiras,33002
BA,29,06402,2906402,Candeal,8837
BA,29,06501,2906501,Candeias,89707
BA,29,06600,2906600,Candiba,14792
BA,29,06709,2906709,CÉndido Sales,26674
BA,29,06808,2906808,Cansaná∆o,36191
BA,29,06824,2906824,Canudos,17316
BA,29,06857,2906857,Capela do Alto Alegre,12199
BA,29,06873,2906873,Capim Grosso,31392
BA,29,06899,2906899,Cara°bas,9773
BA,29,06907,2906907,Caravelas,22740
BA,29,07004,2907004,Cardeal da Silva,9544
BA,29,07103,2907103,Carinhanha,30118
BA,29,07202,2907202,Casa Nova,73382
BA,29,07301,2907301,Castro Alves,27238
BA,29,07400,2907400,CatolÉndia,3669
BA,29,07509,2907509,Catu,56459
BA,29,07558,2907558,Caturama,9764
BA,29,07608,2907608,Central,17969
BA,29,07707,2907707,Chorroch¢,11591
BA,29,07806,2907806,C°cero Dantas,34676
BA,29,07905,2907905,Cip¢,17739
BA,29,08002,2908002,Coaraci,19022
BA,29,08101,2908101,Cocos,19498
BA,29,08200,2908200,Conceiá∆o da Feira,23024
BA,29,08309,2908309,Conceiá∆o do Almeida,18229
BA,29,08408,2908408,Conceiá∆o do CoitÇ,68303
BA,29,08507,2908507,Conceiá∆o do Jacu°pe,33876
BA,29,08606,2908606,Conde,26371
BA,29,08705,2908705,Conde£ba,18191
BA,29,08804,2908804,Contendas do Sincor†,4299
BA,29,08903,2908903,Coraá∆o de Maria,23896
BA,29,09000,2909000,Cordeiros,8904
BA,29,09109,2909109,Coribe,14933
BA,29,09208,2909208,Coronel Jo∆o S†,16814
BA,29,09307,2909307,Correntina,33361
BA,29,09406,2909406,Cotegipe,14414
BA,29,09505,2909505,CravolÉndia,5576
BA,29,09604,2909604,Cris¢polis,21835
BA,29,09703,2909703,Crist¢polis,14403
BA,29,09802,2909802,Cruz das Almas,64932
BA,29,09901,2909901,Curaá†,35524
BA,29,10008,2910008,D†rio Meira,11716
BA,29,10057,2910057,Dias d'µvila,80657
BA,29,10107,2910107,Dom Bas°lio,12604
BA,29,10206,2910206,Dom Macedo Costa,4212
BA,29,10305,2910305,El°sio Medrado,8461
BA,29,10404,2910404,Encruzilhada,19376
BA,29,10503,2910503,Entre Rios,43223
BA,29,10602,2910602,Esplanada,37845
BA,29,10701,2910701,Euclides da Cunha,61924
BA,29,10727,2910727,Eun†polis,115290
BA,29,10750,2910750,F†tima,18443
BA,29,10776,2910776,Feira da Mata,5922
BA,29,10800,2910800,Feira de Santana,627477
BA,29,10859,2910859,FiladÇlfia,17176
BA,29,10909,2910909,Firmino Alves,5822
BA,29,11006,2911006,Floresta Azul,11244
BA,29,11105,2911105,Formosa do Rio Preto,25912
BA,29,11204,2911204,Gandu,33234
BA,29,11253,2911253,Gavi∆o,4725
BA,29,11303,2911303,Gentio do Ouro,11639
BA,29,11402,2911402,Gl¢ria,15840
BA,29,11501,2911501,Gongogi,7848
BA,29,11600,2911600,Governador Mangabeira,21495
BA,29,11659,2911659,Guajeru,8081
BA,29,11709,2911709,Guanambi,86808
BA,29,11808,2911808,Guaratinga,22154
BA,29,11857,2911857,Heli¢polis,13718
BA,29,11907,2911907,Iaáu,25884
BA,29,12004,2912004,Ibiassucà,10183
BA,29,12103,2912103,Ibicara°,23529
BA,29,12202,2912202,Ibicoara,19786
BA,29,12301,2912301,Ibicu°,16796
BA,29,12400,2912400,Ibipeba,18678
BA,29,12509,2912509,Ibipitanga,15413
BA,29,12608,2912608,Ibiquera,4214
BA,29,12707,2912707,Ibirapitanga,24293
BA,29,12806,2912806,Ibirapu∆,8852
BA,29,12905,2912905,Ibirataia,17221
BA,29,13002,2913002,Ibitiara,16855
BA,29,13101,2913101,Ibitit†,17948
BA,29,13200,2913200,Ibotirama,27862
BA,29,13309,2913309,Ichu,6437
BA,29,13408,2913408,Igapor∆,16283
BA,29,13457,2913457,Igrapi£na,14187
BA,29,13507,2913507,Igua°,27939
BA,29,13606,2913606,IlhÇus,176341
BA,29,13705,2913705,Inhambupe,40453
BA,29,13804,2913804,Ipecaet†,15499
BA,29,13903,2913903,Ipia£,47704
BA,29,14000,2914000,Ipir†,62631
BA,29,14109,2914109,Ipupiara,10157
BA,29,14208,2914208,Irajuba,7521
BA,29,14307,2914307,Iramaia,9901
BA,29,14406,2914406,Iraquara,25536
BA,29,14505,2914505,Irar†,29879
BA,29,14604,2914604,Irecà,74483
BA,29,14653,2914653,Itabela,31422
BA,29,14703,2914703,Itaberaba,66806
BA,29,14802,2914802,Itabuna,221046
BA,29,14901,2914901,ItacarÇ,28382
BA,29,15007,2915007,ItaetÇ,16586
BA,29,15106,2915106,Itagi,13199
BA,29,15205,2915205,Itagib†,15577
BA,29,15304,2915304,Itagimirim,7291
BA,29,15353,2915353,Itaguaáu da Bahia,14718
BA,29,15403,2915403,Itaju do Colìnia,7218
BA,29,15502,2915502,Itaju°pe,21642
BA,29,15601,2915601,Itamaraju,67356
BA,29,15700,2915700,Itamari,8476
BA,29,15809,2915809,ItambÇ,24901
BA,29,15908,2915908,Itanagra,6730
BA,29,16005,2916005,ItanhÇm,20501
BA,29,16104,2916104,Itaparica,22866
BA,29,16203,2916203,ItapÇ,9830
BA,29,16302,2916302,Itapebi,10830
BA,29,16401,2916401,Itapetinga,77533
BA,29,16500,2916500,Itapicuru,36211
BA,29,16609,2916609,Itapitanga,10799
BA,29,16708,2916708,Itaquara,8592
BA,29,16807,2916807,Itarantim,20314
BA,29,16856,2916856,Itatim,14957
BA,29,16906,2916906,Itiruáu,13254
BA,29,17003,2917003,Iti£ba,37567
BA,29,17102,2917102,Itoror¢,21241
BA,29,17201,2917201,Ituaáu,19577
BA,29,17300,2917300,Ituber†,29428
BA,29,17334,2917334,Iui£,11399
BA,29,17359,2917359,Jaborandi,9056
BA,29,17409,2917409,Jacaraci,15459
BA,29,17508,2917508,Jacobina,83635
BA,29,17607,2917607,Jaguaquara,56033
BA,29,17706,2917706,Jaguarari,34499
BA,29,17805,2917805,Jaguaripe,19036
BA,29,17904,2917904,Janda°ra,11120
BA,29,18001,2918001,JequiÇ,162209
BA,29,18100,2918100,Jeremoabo,41605
BA,29,18209,2918209,Jiquiriá†,15106
BA,29,18308,2918308,Jita£na,12692
BA,29,18357,2918357,Jo∆o Dourado,25646
BA,29,18407,2918407,Juazeiro,221773
BA,29,18456,2918456,Jucuruáu,9924
BA,29,18506,2918506,Jussara,16006
BA,29,18555,2918555,Jussari,6275
BA,29,18605,2918605,Jussiape,7066
BA,29,18704,2918704,Lafaiete Coutinho,3975
BA,29,18753,2918753,Lagoa Real,16029
BA,29,18803,2918803,Laje,24306
BA,29,18902,2918902,Lajed∆o,4068
BA,29,19009,2919009,Lajedinho,4017
BA,29,19058,2919058,Lajedo do Tabocal,8886
BA,29,19108,2919108,Lamar∆o,9007
BA,29,19157,2919157,Lap∆o,28244
BA,29,19207,2919207,Lauro de Freitas,197636
BA,29,19306,2919306,Lená¢is,11636
BA,29,19405,2919405,Lic°nio de Almeida,12969
BA,29,19504,2919504,Livramento de Nossa Senhora,46739
BA,29,19553,2919553,Lu°s Eduardo Magalh∆es,83557
BA,29,19603,2919603,Macajuba,11879
BA,29,19702,2919702,Macarani,19110
BA,29,19801,2919801,Maca£bas,50987
BA,29,19900,2919900,MacururÇ,8266
BA,29,19926,2919926,Madre de Deus,21007
BA,29,19959,2919959,Maetinga,4456
BA,29,20007,2920007,Maiquinique,10274
BA,29,20106,2920106,Mairi,19695
BA,29,20205,2920205,Malhada,17526
BA,29,20304,2920304,Malhada de Pedras,8856
BA,29,20403,2920403,Manoel Vitorino,14251
BA,29,20452,2920452,Mansid∆o,13959
BA,29,20502,2920502,Marac†s,23018
BA,29,20601,2920601,Maragogipe,46260
BA,29,20700,2920700,Mara£,21313
BA,29,20809,2920809,Marcion°lio Souza,10931
BA,29,20908,2920908,Mascote,14728
BA,29,21005,2921005,Mata de S∆o Jo∆o,46998
BA,29,21054,2921054,Matina,12488
BA,29,21104,2921104,Medeiros Neto,23586
BA,29,21203,2921203,Miguel Calmon,27520
BA,29,21302,2921302,Milagres,11585
BA,29,21401,2921401,Mirangaba,18729
BA,29,21450,2921450,Mirante,9578
BA,29,21500,2921500,Monte Santo,51953
BA,29,21609,2921609,Morpar†,8950
BA,29,21708,2921708,Morro do ChapÇu,36856
BA,29,21807,2921807,Mortugaba,12529
BA,29,21906,2921906,Mucugà,9957
BA,29,22003,2922003,Mucuri,42072
BA,29,22052,2922052,Mulungu do Morro,11988
BA,29,22102,2922102,Mundo Novo,27364
BA,29,22201,2922201,Muniz Ferreira,7678
BA,29,22250,2922250,MuquÇm de S∆o Francisco,11644
BA,29,22300,2922300,Muritiba,30631
BA,29,22409,2922409,Mutu°pe,22998
BA,29,22508,2922508,NazarÇ,29546
BA,29,22607,2922607,Nilo Peáanha,14368
BA,29,22656,2922656,Nordestina,13597
BA,29,22706,2922706,Nova Cana∆,17141
BA,29,22730,2922730,Nova F†tima,8119
BA,29,22755,2922755,Nova Ibi†,6986
BA,29,22805,2922805,Nova Itarana,8428
BA,29,22854,2922854,Nova Redená∆o,9500
BA,29,22904,2922904,Nova Soure,25460
BA,29,23001,2923001,Nova Viáosa,44052
BA,29,23035,2923035,Novo Horizonte,12514
BA,29,23050,2923050,Novo Triunfo,16037
BA,29,23100,2923100,Olindina,29227
BA,29,23209,2923209,Oliveira dos Brejinhos,22805
BA,29,23308,2923308,Ouriáangas,8916
BA,29,23357,2923357,OurolÉndia,18025
BA,29,23407,2923407,Palmas de Monte Alto,22553
BA,29,23506,2923506,Palmeiras,9250
BA,29,23605,2923605,Paramirim,22286
BA,29,23704,2923704,Paratinga,32967
BA,29,23803,2923803,Paripiranga,30075
BA,29,23902,2923902,Pau Brasil,10673
BA,29,24009,2924009,Paulo Afonso,120706
BA,29,24058,2924058,PÇ de Serra,14226
BA,29,24108,2924108,Pedr∆o,7527
BA,29,24207,2924207,Pedro Alexandre,18209
BA,29,24306,2924306,Piat∆,18267
BA,29,24405,2924405,Pil∆o Arcado,35740
BA,29,24504,2924504,Pinda°,16889
BA,29,24603,2924603,Pindobaáu,21171
BA,29,24652,2924652,Pintadas,11012
BA,29,24678,2924678,Pira° do Norte,10411
BA,29,24702,2924702,Pirip†,11849
BA,29,24801,2924801,Piritiba,25211
BA,29,24900,2924900,Planaltino,9582
BA,29,25006,2925006,Planalto,26915
BA,29,25105,2925105,Poá‰es,48861
BA,29,25204,2925204,Pojuca,39718
BA,29,25253,2925253,Ponto Novo,15830
BA,29,25303,2925303,Porto Seguro,149324
BA,29,25402,2925402,Potiragu†,8438
BA,29,25501,2925501,Prado,29326
BA,29,25600,2925600,Presidente Dutra,15734
BA,29,25709,2925709,Presidente JÉnio Quadros,13334
BA,29,25758,2925758,Presidente Tancredo Neves,28082
BA,29,25808,2925808,Queimadas,26552
BA,29,25907,2925907,Quijingue,28632
BA,29,25931,2925931,Quixabeira,9411
BA,29,25956,2925956,Rafael Jambeiro,23562
BA,29,26004,2926004,Remanso,42672
BA,29,26103,2926103,RetirolÉndia,14730
BA,29,26202,2926202,Riach∆o das Neves,23313
BA,29,26301,2926301,Riach∆o do Jacu°pe,34784
BA,29,26400,2926400,Riacho de Santana,36439
BA,29,26509,2926509,Ribeira do Amparo,15443
BA,29,26608,2926608,Ribeira do Pombal,54965
BA,29,26657,2926657,Ribeir∆o do Largo,7437
BA,29,26707,2926707,Rio de Contas,13712
BA,29,26806,2926806,Rio do Antìnio,15804
BA,29,26905,2926905,Rio do Pires,12130
BA,29,27002,2927002,Rio Real,41767
BA,29,27101,2927101,Rodelas,9405
BA,29,27200,2927200,Ruy Barbosa,32009
BA,29,27309,2927309,Salinas da Margarida,15772
BA,29,27408,2927408,Salvador,2953986
BA,29,27507,2927507,Santa B†rbara,21415
BA,29,27606,2927606,Santa Br°gida,14976
BA,29,27705,2927705,Santa Cruz Cabr†lia,28552
BA,29,27804,2927804,Santa Cruz da Vit¢ria,6698
BA,29,27903,2927903,Santa Inàs,11161
BA,29,28000,2928000,Santaluz,38422
BA,29,28059,2928059,Santa Luzia,13398
BA,29,28109,2928109,Santa Maria da Vit¢ria,41769
BA,29,28208,2928208,Santana,27492
BA,29,28307,2928307,Santan¢polis,9263
BA,29,28406,2928406,Santa Rita de C†ssia,29146
BA,29,28505,2928505,Santa Teresinha,10682
BA,29,28604,2928604,Santo Amaro,61961
BA,29,28703,2928703,Santo Antìnio de Jesus,103342
BA,29,28802,2928802,Santo Estàv∆o,53898
BA,29,28901,2928901,S∆o DesidÇrio,33661
BA,29,28950,2928950,S∆o Domingos,9404
BA,29,29008,2929008,S∆o FÇlix,15310
BA,29,29057,2929057,S∆o FÇlix do Coribe,15825
BA,29,29107,2929107,S∆o Felipe,21964
BA,29,29206,2929206,S∆o Francisco do Conde,40220
BA,29,29255,2929255,S∆o Gabriel,19613
BA,29,29305,2929305,S∆o Gonáalo dos Campos,38018
BA,29,29354,2929354,S∆o JosÇ da Vit¢ria,6045
BA,29,29370,2929370,S∆o JosÇ do Jacu°pe,10784
BA,29,29404,2929404,S∆o Miguel das Matas,12092
BA,29,29503,2929503,S∆o Sebasti∆o do PassÇ,45827
BA,29,29602,2929602,Sapeaáu,18114
BA,29,29701,2929701,S†tiro Dias,20429
BA,29,29750,2929750,Saubara,12380
BA,29,29800,2929800,Sa£de,13385
BA,29,29909,2929909,Seabra,45568
BA,29,30006,2930006,Sebasti∆o Laranjeiras,11696
BA,29,30105,2930105,Senhor do Bonfim,81218
BA,29,30154,2930154,Serra do Ramalho,32991
BA,29,30204,2930204,Sento SÇ,41891
BA,29,30303,2930303,Serra Dourada,18320
BA,29,30402,2930402,Serra Preta,16036
BA,29,30501,2930501,Serrinha,83088
BA,29,30600,2930600,SerrolÉndia,13832
BA,29,30709,2930709,Sim‰es Filho,136050
BA,29,30758,2930758,S°tio do Mato,13437
BA,29,30766,2930766,S°tio do Quinto,11283
BA,29,30774,2930774,Sobradinho,23713
BA,29,30808,2930808,Souto Soares,17503
BA,29,30907,2930907,Tabocas do Brejo Velho,13057
BA,29,31004,2931004,Tanhaáu,21315
BA,29,31053,2931053,Tanque Novo,17884
BA,29,31103,2931103,Tanquinho,8232
BA,29,31202,2931202,Tapero†,21462
BA,29,31301,2931301,Tapiramut†,17845
BA,29,31350,2931350,Teixeira de Freitas,161690
BA,29,31400,2931400,Teodoro Sampaio,7936
BA,29,31509,2931509,TeofilÉndia,23378
BA,29,31608,2931608,TeolÉndia,15357
BA,29,31707,2931707,Terra Nova,13536
BA,29,31806,2931806,Tremedal,17700
BA,29,31905,2931905,Tucano,52540
BA,29,32002,2932002,Uau†,25773
BA,29,32101,2932101,Uba°ra,20800
BA,29,32200,2932200,Ubaitaba,20489
BA,29,32309,2932309,Ubat∆,27527
BA,29,32408,2932408,Uiba°,14474
BA,29,32457,2932457,Umburanas,19522
BA,29,32507,2932507,Una,21331
BA,29,32606,2932606,Urandi,17356
BA,29,32705,2932705,Uruáuca,21711
BA,29,32804,2932804,Utinga,19780
BA,29,32903,2932903,Valenáa,98749
BA,29,33000,2933000,Valente,28743
BA,29,33059,2933059,V†rzea da Roáa,14662
BA,29,33109,2933109,V†rzea do Poáo,9449
BA,29,33158,2933158,V†rzea Nova,13454
BA,29,33174,2933174,Varzedo,9375
BA,29,33208,2933208,Vera Cruz,43640
BA,29,33257,2933257,Vereda,6620
BA,29,33307,2933307,Vit¢ria da Conquista,348718
BA,29,33406,2933406,Wagner,9753
BA,29,33455,2933455,Wanderley,12935
BA,29,33505,2933505,Wenceslau Guimar∆es,22365
BA,29,33604,2933604,Xique-Xique,48365
MG,31,00104,3100104,Abadia dos Dourados,7059
MG,31,00203,3100203,AbaetÇ,23611
MG,31,00302,3100302,Abre Campo,13733
MG,31,00401,3100401,Acaiaca,4065
MG,31,00500,3100500,Aáucena,9997
MG,31,00609,3100609,µgua Boa,14370
MG,31,00708,3100708,µgua Comprida,2058
MG,31,00807,3100807,Aguanil,4440
MG,31,00906,3100906,µguas Formosas,19416
MG,31,01003,3101003,µguas Vermelhas,13576
MG,31,01102,3101102,AimorÇs,25711
MG,31,01201,3101201,Aiuruoca,6209
MG,31,01300,3101300,Alagoa,2752
MG,31,01409,3101409,Albertina,3046
MG,31,01508,3101508,AlÇm Para°ba,35866
MG,31,01607,3101607,Alfenas,79707
MG,31,01631,3101631,Alfredo Vasconcelos,6775
MG,31,01706,3101706,Almenara,41794
MG,31,01805,3101805,Alpercata,7515
MG,31,01904,3101904,Alpin¢polis,19846
MG,31,02001,3102001,Alterosa,14551
MG,31,02050,3102050,Alto Capara¢,5791
MG,31,02100,3102100,Alto Rio Doce,11693
MG,31,02209,3102209,Alvarenga,4199
MG,31,02308,3102308,Alvin¢polis,15599
MG,31,02407,3102407,Alvorada de Minas,3673
MG,31,02506,3102506,Amparo do Serra,4924
MG,31,02605,3102605,Andradas,40706
MG,31,02704,3102704,Cachoeira de Paje£,9479
MG,31,02803,3102803,AndrelÉndia,12507
MG,31,02852,3102852,AngelÉndia,8541
MG,31,02902,3102902,Antìnio Carlos,11608
MG,31,03009,3103009,Antìnio Dias,9637
MG,31,03108,3103108,Antìnio Prado de Minas,1664
MG,31,03207,3103207,Araáa°,2368
MG,31,03306,3103306,Aracitaba,2111
MG,31,03405,3103405,Araáua°,37361
MG,31,03504,3103504,Araguari,117445
MG,31,03603,3103603,Arantina,2873
MG,31,03702,3103702,Araponga,8544
MG,31,03751,3103751,Arapor∆,6774
MG,31,03801,3103801,Arapu†,2883
MG,31,03900,3103900,Ara£jos,8996
MG,31,04007,3104007,Arax†,104283
MG,31,04106,3104106,Arceburgo,10578
MG,31,04205,3104205,Arcos,39811
MG,31,04304,3104304,Areado,14956
MG,31,04403,3104403,Argirita,2859
MG,31,04452,3104452,Aricanduva,5192
MG,31,04502,3104502,Arinos,18243
MG,31,04601,3104601,Astolfo Dutra,14118
MG,31,04700,3104700,AtalÇia,13762
MG,31,04809,3104809,Augusto de Lima,5023
MG,31,04908,3104908,Baependi,19315
MG,31,05004,3105004,Baldim,8051
MG,31,05103,3105103,Bambu°,24018
MG,31,05202,3105202,Bandeira,4984
MG,31,05301,3105301,Bandeira do Sul,5739
MG,31,05400,3105400,Bar∆o de Cocais,31968
MG,31,05509,3105509,Bar∆o de Monte Alto,5648
MG,31,05608,3105608,Barbacena,136689
MG,31,05707,3105707,Barra Longa,5624
MG,31,05905,3105905,Barroso,20882
MG,31,06002,3106002,Bela Vista de Minas,10416
MG,31,06101,3106101,Belmiro Braga,3503
MG,31,06200,3106200,Belo Horizonte,2523794
MG,31,06309,3106309,Belo Oriente,26158
MG,31,06408,3106408,Belo Vale,7841
MG,31,06507,3106507,Berilo,12360
MG,31,06606,3106606,Bert¢polis,4678
MG,31,06655,3106655,Berizal,4720
MG,31,06705,3106705,Betim,427146
MG,31,06804,3106804,Bias Fortes,3613
MG,31,06903,3106903,Bicas,14545
MG,31,07000,3107000,Biquinhas,2619
MG,31,07109,3107109,Boa Esperanáa,40530
MG,31,07208,3107208,Bocaina de Minas,5185
MG,31,07307,3107307,Bocai£va,50168
MG,31,07406,3107406,Bom Despacho,50042
MG,31,07505,3107505,Bom Jardim de Minas,6644
MG,31,07604,3107604,Bom Jesus da Penha,4203
MG,31,07703,3107703,Bom Jesus do Amparo,6018
MG,31,07802,3107802,Bom Jesus do Galho,15459
MG,31,07901,3107901,Bom Repouso,10775
MG,31,08008,3108008,Bom Sucesso,17907
MG,31,08107,3108107,Bonfim,7020
MG,31,08206,3108206,Bonfin¢polis de Minas,5764
MG,31,08255,3108255,Bonito de Minas,10951
MG,31,08305,3108305,Borda da Mata,19055
MG,31,08404,3108404,Botelhos,15322
MG,31,08503,3108503,Botumirim,6540
MG,31,08552,3108552,BrasilÉndia de Minas,16105
MG,31,08602,3108602,Bras°lia de Minas,32732
MG,31,08701,3108701,Br†s Pires,4550
MG,31,08800,3108800,Bra£nas,5003
MG,31,08909,3108909,Braz¢polis,14889
MG,31,09006,3109006,Brumadinho,38863
MG,31,09105,3109105,Bueno Brand∆o,11233
MG,31,09204,3109204,Buen¢polis,10594
MG,31,09253,3109253,Bugre,4146
MG,31,09303,3109303,Buritis,24689
MG,31,09402,3109402,Buritizeiro,28335
MG,31,09451,3109451,Cabeceira Grande,6940
MG,31,09501,3109501,Cabo Verde,14330
MG,31,09600,3109600,Cachoeira da Prata,3710
MG,31,09709,3109709,Cachoeira de Minas,11646
MG,31,09808,3109808,Cachoeira Dourada,2691
MG,31,09907,3109907,Caetan¢polis,11399
MG,31,10004,3110004,CaetÇ,44377
MG,31,10103,3110103,Caiana,5440
MG,31,10202,3110202,Cajuri,4108
MG,31,10301,3110301,Caldas,14529
MG,31,10400,3110400,Camacho,3064
MG,31,10509,3110509,Camanducaia,22057
MG,31,10608,3110608,Cambu°,29165
MG,31,10707,3110707,Cambuquira,13053
MG,31,10806,3110806,Campan†rio,3757
MG,31,10905,3110905,Campanha,16627
MG,31,11002,3111002,Campestre,21440
MG,31,11101,3111101,Campina Verde,20079
MG,31,11150,3111150,Campo Azul,3863
MG,31,11200,3111200,Campo Belo,54458
MG,31,11309,3111309,Campo do Meio,11878
MG,31,11408,3111408,Campo Florido,7886
MG,31,11507,3111507,Campos Altos,15387
MG,31,11606,3111606,Campos Gerais,29057
MG,31,11705,3111705,Cana∆,4699
MG,31,11804,3111804,Can†polis,12117
MG,31,11903,3111903,Cana Verde,5735
MG,31,12000,3112000,Candeias,15147
MG,31,12059,3112059,Cantagalo,4517
MG,31,12109,3112109,Capara¢,5489
MG,31,12208,3112208,Capela Nova,4805
MG,31,12307,3112307,Capelinha,37867
MG,31,12406,3112406,Capetinga,7152
MG,31,12505,3112505,Capim Branco,9678
MG,31,12604,3112604,Capin¢polis,16250
MG,31,12653,3112653,Capit∆o Andrade,5405
MG,31,12703,3112703,Capit∆o EnÇas,15237
MG,31,12802,3112802,Capit¢lio,8682
MG,31,12901,3112901,Caputira,9431
MG,31,13008,3113008,Cara°,23781
MG,31,13107,3113107,Carana°ba,3299
MG,31,13206,3113206,Caranda°,25376
MG,31,13305,3113305,Carangola,33559
MG,31,13404,3113404,Caratinga,91841
MG,31,13503,3113503,Carbonita,9544
MG,31,13602,3113602,Careaáu,6757
MG,31,13701,3113701,Carlos Chagas,19750
MG,31,13800,3113800,CarmÇsia,2629
MG,31,13909,3113909,Carmo da Cachoeira,12350
MG,31,14006,3114006,Carmo da Mata,11559
MG,31,14105,3114105,Carmo de Minas,14822
MG,31,14204,3114204,Carmo do Cajuru,22136
MG,31,14303,3114303,Carmo do Parana°ba,30861
MG,31,14402,3114402,Carmo do Rio Claro,21458
MG,31,14501,3114501,Carm¢polis de Minas,18995
MG,31,14550,3114550,Carneirinho,10072
MG,31,14600,3114600,Carrancas,4110
MG,31,14709,3114709,Carvalh¢polis,3581
